/* This file is the Observation log for Macros that were executed by the 
/* NEAR XGRS instrument system.  A description of each record can be found
/* in the XGRS_COMMAND_DESC.TXT and XGRS_INST_USER_GUIDE4.TXT document.
/*
XGRS_Command_#ID,XGRS_Command,XGRS_Mode,YEAR,DOY,HH:MM:SS,PARM  #1,PARM #2,PARM #3,PARM #4,PARM #4,PARM #5,PARM #6
XGRQ_09,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,155,12:07:00,,,,,
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,155,14:37.1,510,4,4,0,0
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,33:30.1,510,5,9.3,1.26,5.08
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,48:30.1,510,5,-7.95,3.34,5.13
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,03:30.1,510,5,12.5,-5.06,5.45
XGRQ_10,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,156,59:00.1,,,,,
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,4:43:15,510,5,-6.31,0.6,6.04
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,5:43:30,510,4,5,0,0
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,9:08:30,510,5,9.46,-2.75,6.27
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,10:33:30,510,4,5,0,0
XGRQ_11,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,156,12:37:00,,,,,
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,156,44:41.1,510,4,5,0,0
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,157,58:30.1,510,5,6.38,0.24,6.07
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,157,03:30.1,510,5,9.46,-2.75,6.27
XGRQ_12,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,157,59:00.1,,,,,
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,157,4:43:15,510,5,-15.66,-2.6,2.89
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,157,7:18:30,510,4,4,0,0
XGRQ_13,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,157,12:07:00,,,,,
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,157,14:44.6,510,4,7,0,0
XGRQ_00,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,158,57:59.6,,,,,
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,4:43:15,510,4,6,0,0
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,7:38:30,510,5,-7.95,3.34,5.13
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,9:03:30,510,4,3,0,0
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,10:03:30,510,5,6.38,0.24,6.07
XGRQ_01,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,158,11:07:00,,,,,
mg_cal,XGRS_CAL_SRC_POS,Cal_Source_pos,2000,158,12:10:00,21600,MG,,,
mg_cal,XGRS_CAL_SRC_POS_HOME,Source_home,2000,158,12:10:00,21600,MG,FORWARD,,
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,14:47.9,510,4,5,0,0
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,158,58:29.9,510,5,9.46,-2.75,6.27
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,159,28:29.9,510,4,5,0,0
XGRQ_02,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,159,57:59.9,,,,,
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,159,3:43:15,510,5,14.26,-0.84,1.53
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,159,5:03:30,510,4,6,0,0
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,159,12:23:30,510,5,12.5,-5.06,5.45
XGRQ_03,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,159,13:54:00,,,,,
al_cal,XGRS_CAL_SRC_POS,Cal_Source_pos,2000,159,15:10:00,21600,AL,,,
al_cal,XGRS_CAL_SRC_POS_HOME,Source_home,2000,159,15:10:00,21600,AL,FORWARD,,
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,160,14:51.9,510,5,12.5,-5.06,5.45
XGRQ_04,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,160,57:59.9,,,,,
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,160,3:43:15,510,4,5,0,0
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,160,4:18:30,510,5,-2.51,1.23,6.27
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,160,5:53:30,510,4,5,0,0
XGRQ_05,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,160,11:07:00,,,,,
un_cal,XGRS_CAL_SRC_POS,Cal_Source_pos,2000,160,12:10:00,21600,AL,,,
un_cal,XGRS_CAL_SRC_POS_HOME,Source_home,2000,160,12:10:00,21600,AL,FORWARD,,
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,160,14:54.9,510,5,-13.01,-1.26,4.8
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,38:29.9,510,4,5,0,0
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,48:29.9,510,5,14.4,-3.28,3.74
XGRQ_06,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,161,57:59.9,,,,,
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,3:43:15,510,5,9.3,1.26,5.08
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,4:48:30,510,5,-12.43,-2.75,3.28
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,6:28:30,510,4,4,0,0
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,8:23:30,510,5,14.26,-0.84,1.53
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,9:48:30,510,5,9.46,-2.75,6.27
XGRQ_07,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,161,11:07:00,,,,,
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,161,14:58.4,510,4,6,0,0
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,162,13:30.4,510,5,-7.95,3.34,5.13
XGRQ_08,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,162,58:00.4,,,,,
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,162,3:43:15,510,5,9.46,-2.75,6.27
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,162,5:48:30,510,4,6,0,0
XGRQ_09,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,162,11:07:00,,,,,
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,162,15:01.5,510,4,5,0,0
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,162,08:30.5,510,5,-12.43,-2.75,3.28
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,48:30.5,510,4,5,0,0
XGRQ_10,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,163,58:00.5,,,,,
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,3:43:15,510,4,5,0,0
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,6:03:30,510,5,12.5,-5.06,5.45
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,7:18:30,510,4,5,0,0
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,8:58:30,510,5,-6.31,0.6,6.04
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,10:13:30,510,4,6,0,0
XGRQ_11,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,163,11:07:00,,,,,
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,163,15:04.9,510,4,5,0,0
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,13:29.9,510,5,14.3,-6.53,4.01
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,13:29.9,510,4,5,0,0
XGRQ_12,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,164,57:59.9,,,,,
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,3:43:15,510,4,6,0,0
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,5:13:30,510,5,14.26,-0.84,1.53
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,6:23:30,510,4,6,0,0
XGRQ_13,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,164,11:07:00,,,,,
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,15:08.0,510,5,2.53152,3.48434,4.45991
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,164,28:30.0,510,4,5,0,0
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,165,08:30.0,510,5,9.07,-3.8,5.96
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,165,28:30.0,510,4,5,0,0
XGRQ_00,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,165,58:00.0,,,,,
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,165,3:43:15,510,4,5,0,0
XGRQ_01,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,165,11:07:00,,,,,
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,165,15:11.4,510,4,5,0,0
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,165,38:30.4,510,4,6,0,0
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,13:30.4,510,5,0.728174,-3.15406,3.12596
XGRQ_02,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,166,58:00.4,,,,,
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,3:43:15,510,5,2.53152,3.48434,4.45991
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,5:28:30,510,5,-10.57,3.51,3.91
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,6:58:30,510,4,5,0,0
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,8:03:30,510,5,-6.1,0.72,6.09
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,9:08:30,510,4,6,0,0
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,9:53:30,510,5,9.07,-3.8,5.96
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,166,11:48:30,510,4,5,0,0
XGRQ_03,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,166,13:59:00,,,,,
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,167,2:43:15,510,5,-6.1,0.72,6.09
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,167,3:53:30,510,4,6,0,0
XGRQ_04,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,167,6:07:00,,,,,
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,167,50:16.9,510,5,14.94,-4.5,2.25
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,167,58:29.9,510,4,5,0,0
XGRQ_05,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,167,57:59.9,,,,,
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,167,22:43:15,510,4,6,0,0
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,168,4:53:30,510,5,-9.8,4.13,3.56
XGRQ_06,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,168,5:58:00,,,,,
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,168,6:43:15,510,4,6,0,0
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,168,8:18:30,510,5,9.07,-3.8,5.96
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,168,9:38:30,510,5,-9.19,-1.37,5.79
XGRQ_07,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,168,11:07:00,,,,,
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,168,15:20.5,510,4,7,0,0
XGRQ_08,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,169,58:00.5,,,,,
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,169,3:43:15,510,4,6,0,0
XGRQ_09,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,169,11:07:00,,,,,
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,169,15:23.5,510,5,13.5,0.78,2.51
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,169,18:30.5,510,5,-8.7,-1.46,4.99
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,170,58:30.5,510,5,-9.19,-1.37,5.79
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,170,23:30.5,510,4,6,0,0
XGRQ_10,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,170,58:00.5,,,,,
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,170,3:43:15,510,5,9.07,-3.8,5.96
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,170,5:23:30,510,4,6,0,0
XGRQ_11,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,170,11:07:00,,,,,
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,170,15:26.5,510,4,6,0,0
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,13:30.5,510,5,2.53152,3.48434,4.45991
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,28:30.5,510,4,6,0,0
XGRQ_12,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,171,58:00.5,,,,,
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,3:43:15,510,4,7,0,0
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,4:23:30,510,5,-10.57,3.51,3.91
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,5:38:30,510,5,13.5,0.78,2.51
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,7:08:30,510,5,-9.57,-3.31,3.14
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,8:13:30,510,4,7,0,0
XGRQ_13,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,171,11:07:00,,,,,
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,171,19:53:15,510,4,7,0,0
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,1:08:30,510,5,9.07,-3.8,5.96
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,2:38:30,510,4,7,0,0
XGRQ_00,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,172,2:48:00,,,,,
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,3:33:15,510,5,-6.1,0.72,6.09
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,4:48:30,510,4,5,0,0
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,8:08:30,510,5,-15.2,-4.9,1.7
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,9:58:30,510,5,-13.1,-3.8,1.2
XGRQ_01,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,172,11:08:00,,,,,
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,172,15:32.0,510,4,6,0,0
XGRQ_02,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,173,28:00.0,,,,,
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,173,5:13:15,510,4,6,0,0
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,173,10:48:30,510,5,-9.19,-1.37,5.79
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,173,12:28:30,510,5,-8.7,-1.46,4.99
XGRQ_03,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,173,13:53:00,,,,,
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,174,15:34.9,510,4,5,0,0
XGRQ_04,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,174,57:59.9,,,,,
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,174,5:43:15,510,4,8,0,0
XGRQ_05,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,174,11:08:00,,,,,
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,174,15:37.1,510,5,-10.57,3.51,3.91
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,174,18:30.1,510,5,13.5,0.78,2.51
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,175,23:30.1,510,4,6,0,0
XGRQ_06,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,175,03:00.1,,,,,
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,175,5:21:30,510,4,5,0,0
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,175,8:58:30,510,4,6,0,0
XGRQ_07,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,175,11:08:00,,,,,
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,175,15:39.6,510,4,6,0,0
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,53:29.6,510,5,12.16,2.64,1.78
XGRQ_08,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,176,47:59.6,,,,,
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,3:33:15,510,5,-9.57,-3.31,3.14
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,4:43:30,510,4,5,0,0
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,5:38:30,510,5,-10.57,3.51,3.91
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,6:43:30,510,5,13.5,0.78,2.51
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,7:48:30,510,4,5,0,0
XGRQ_09,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,176,8:43:00,,,,,
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,9:26:30,510,4,5,0,0
XGRQ_10,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,176,11:08:00,,,,,
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,176,15:42.1,510,4,8,0,0
XGRQ_11,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,43:30.1,510,5,9.07,-3.8,5.96
XGRQ_11,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,177,58:00.1,,,,,
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,3:43:15,510,4,6,0,0
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,6:23:30,510,5,-9.19,-1.37,5.79
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,7:33:30,510,4,6,0,0
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,8:28:30,510,5,-9.8,4.13,3.56
XGRQ_12,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,9:38:30,510,5,14.94,-4.5,2.25
XGRQ_12,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,177,11:08:00,,,,,
XGRQ_13,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,177,15:44.2,510,4,8,0,0
XGRQ_13,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,178,08:00.2,,,,,
XGRQ_14,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,178,3:53:15,510,4,5,0,0
XGRQ_14,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,178,11:08:00,,,,,
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,178,15:46.6,510,4,8,0,0
XGRQ_00,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,178,58:29.6,510,4,12,0,0
XGRQ_00,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,178,42:59.6,,,,,
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,3:41:30,510,5,13.8,-1.88,-3.19
XGRQ_01,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,4:48:30,510,4,6,0,0
XGRQ_01,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,179,5:28:00,,,,,
XGRQ_02,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,6:43:30,510,4,6,0,0
XGRQ_02,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,179,7:28:00,,,,,
XGRQ_03,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,8:41:30,510,4,8,0,0
XGRQ_03,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,179,11:04:00,,,,,
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,15:48.7,510,4,4,0,0
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,48:29.7,510,4,8,0,0
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,179,23:29.7,510,5,-3.9,7,2.48
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,33:29.7,510,4,7,0,0
XGRQ_04,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,33:29.7,510,4,4,0,0
XGRQ_04,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,180,27:59.7,,,,,
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,5:14:19,510,4,5,0,0
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,7:58:30,510,5,-17.69,-2.38,-0.13
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,9:03:30,510,4,5,0,0
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,9:38:30,510,5,-11.05,3.84,-2.9
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,11:18:30,510,5,14.1,-2.55,-3.128
XGRQ_05,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,180,12:38:30,510,5,12.95,-6.84,-3.29
XGRQ_05,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,180,13:48:00,,,,,
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,15:50.9,510,4,6,0,0
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,38:29.9,510,5,8.3,3.74,4.07
XGRQ_06,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,58:29.9,510,4,6,0,0
XGRQ_06,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,181,57:59.9,,,,,
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,5:44:19,510,4,4,0,0
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,6:23:30,510,4,8,0,0
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,9:03:30,510,5,15.02,-7.7,1.25
XGRQ_07,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,10:23:30,510,4,8,0,0
XGRQ_07,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,181,11:04:00,,,,,
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,181,15:52.7,510,4,9,0,0
XGRQ_08,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,08:29.7,510,4,7,0,0
XGRQ_08,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,182,07:59.7,,,,,
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,3:54:19,510,4,4,0,0
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,8:03:30,510,5,7.09,-6.13,3.46
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,9:08:30,510,5,-9.2,4.8,2.98
XGRQ_09,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,10:13:30,510,5,8.3,3.74,4.07
XGRQ_09,XGRS_RELEASE_ATTITUDE,RELEASE_ATTITUDE,2000,182,11:04:00,,,,,
XGRQ_10,XGRS_GNC_POINT_QUICK,GNC_POINT_QUICK,2000,182,15:54.2,510,4,12,0,0
