125836850 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002203   1.002159   1.002657   1.002373   1.002553   1.002462   1.002907   1.002208   1.001832   1.001070   0.999058   0.994045   0.991419   0.995204   1.011809   1.007169   1.001156   1.000499   0.999391   0.999884   1.003563   1.004899   1.002248   0.998880   0.990852   0.962476   0.909282   0.165625   1.099513   1.136756   1.108021   1.024673   1.012330   1.016965   1.017421   1.016243   1.016299   1.013377   1.009241   1.011196   1.014738   1.011732   1.008288   1.008782   1.010057   1.008292   1.004912   1.002359   1.001433   1.000953   1.001497   0.996812   1.001373   0.997816   1.000238   0.999603   0.998958   0.999257   1.022594
125836953 156   1.000000   1.000000   1.000000   1.000000   1.000000   0.996507   0.996574   0.995781   0.996227   0.995945   0.996082   0.995380   0.996476   0.997074   0.998275   1.001490   1.009567   1.004052   1.002683   0.996705   0.998365   1.000529   0.999194   1.000963   1.000181   0.994357   0.992250   0.996423   1.001785   1.014798   1.063834   1.170857   1.256428   0.864098   0.822840   0.854318   0.962210   0.980752   0.973721   0.973033   0.974811   0.974730   0.979158   0.985515   0.982511   0.977104   0.981692   0.987004   0.986248   0.984280   0.987011   0.992290   0.996315   0.997782   0.998544   0.997692   1.005146   0.997915   1.003565   0.999705   1.000706   1.001786   1.001235   0.965784
125836970 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002142   1.002099   1.002583   1.002307   1.002482   1.002393   1.002826   1.002147   1.001782   1.001040   0.999084   0.994210   0.991139   0.995070   1.012318   1.007499   1.001253   1.000485   0.999408   0.999887   1.003464   1.004763   1.002185   0.998911   0.991105   0.963509   0.911745   0.179773   1.096690   1.132847   1.104951   1.023984   1.011986   1.016492   1.016936   1.015790   1.015845   1.013005   1.008984   1.010885   1.014327   1.011405   1.008058   1.008538   1.009777   1.008062   1.004776   1.002294   1.001393   1.000926   1.001455   0.996901   1.001335   0.997876   1.000232   0.999614   0.998987   0.999277   1.021964
125837073 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.002142   1.002099   1.002583   1.002307   1.002482   1.002393   1.002826   1.002147   1.001782   1.001040   0.999084   0.994210   0.991139   0.995070   1.012318   1.007499   1.001253   1.000485   0.999408   0.999887   1.003464   1.004763   1.002185   0.998911   0.991105   0.963509   0.911745   0.179773   1.096690   1.132847   1.104951   1.023984   1.011986   1.016492   1.016936   1.015790   1.015845   1.013005   1.008984   1.010885   1.014327   1.011405   1.008058   1.008538   1.009777   1.008062   1.004776   1.002294   1.001393   1.000926   1.001455   0.996901   1.001335   0.997876   1.000232   0.999614   0.998987   0.999277   1.021964
125837090 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002372   1.002324   1.002860   1.002554   1.002748   1.002650   1.003129   1.002377   1.001972   1.001151   0.998986   0.993591   0.990866   0.994890   1.012547   1.007614   1.001220   1.000537   0.999344   0.999875   1.003835   1.005274   1.002419   0.998794   0.990154   0.959638   0.902523   0.130206   1.107308   1.147561   1.116499   1.026571   1.013275   1.018267   1.018759   1.017489   1.017550   1.014403   1.009949   1.012054   1.015869   1.012631   1.008923   1.009455   1.010827   1.008928   1.005288   1.002540   1.001542   1.001026   1.001611   0.996569   1.001478   0.997649   1.000256   0.999572   0.998878   0.999200   1.024331
125837193 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.002372   1.002324   1.002860   1.002554   1.002748   1.002650   1.003129   1.002377   1.001972   1.001151   0.998986   0.993591   0.990866   0.994890   1.012547   1.007614   1.001220   1.000537   0.999344   0.999875   1.003835   1.005274   1.002419   0.998794   0.990154   0.959638   0.902523   0.130206   1.107308   1.147561   1.116499   1.026571   1.013275   1.018267   1.018759   1.017489   1.017550   1.014403   1.009949   1.012054   1.015869   1.012631   1.008923   1.009455   1.010827   1.008928   1.005288   1.002540   1.001542   1.001026   1.001611   0.996569   1.001478   0.997649   1.000256   0.999572   0.998878   0.999200   1.024331
125837210 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002427   1.002378   1.002926   1.002613   1.002812   1.002711   1.003201   1.002432   1.002018   1.001178   0.998963   0.993443   0.990780   0.994837   1.012634   1.007662   1.001217   1.000550   0.999329   0.999872   1.003924   1.005396   1.002475   0.998766   0.989927   0.958715   0.900327   0.118965   1.109846   1.151079   1.119260   1.027188   1.013582   1.018691   1.019194   1.017895   1.017957   1.014737   1.010179   1.012334   1.016237   1.012923   1.009130   1.009673   1.011078   1.009134   1.005410   1.002598   1.001578   1.001049   1.001649   0.996490   1.001512   0.997595   1.000262   0.999562   0.998853   0.999182   1.024896
125837313 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.002427   1.002378   1.002926   1.002613   1.002812   1.002711   1.003201   1.002432   1.002018   1.001178   0.998963   0.993443   0.990780   0.994837   1.012634   1.007662   1.001217   1.000550   0.999329   0.999872   1.003924   1.005396   1.002475   0.998766   0.989927   0.958715   0.900327   0.118965   1.109846   1.151079   1.119260   1.027188   1.013582   1.018691   1.019194   1.017895   1.017957   1.014737   1.010179   1.012334   1.016237   1.012923   1.009130   1.009673   1.011078   1.009134   1.005410   1.002598   1.001578   1.001049   1.001649   0.996490   1.001512   0.997595   1.000262   0.999562   0.998853   0.999182   1.024896
125837330 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002549   1.002498   1.003074   1.002745   1.002954   1.002848   1.003363   1.002555   1.002120   1.001238   0.998910   0.993113   0.990389   0.994614   1.013152   1.007973   1.001260   1.000577   0.999295   0.999865   1.004122   1.005669   1.002600   0.998704   0.989421   0.956654   0.895433   0.096425   1.115535   1.158974   1.125449   1.028569   1.014270   1.019638   1.020167   1.018802   1.018867   1.015483   1.010694   1.012958   1.017059   1.013577   1.009591   1.010163   1.011638   1.009596   1.005684   1.002729   1.001657   1.001102   1.001732   0.996313   1.001589   0.997473   1.000275   0.999540   0.998795   0.999140   1.026160
125837433 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.002549   1.002498   1.003074   1.002745   1.002954   1.002848   1.003363   1.002555   1.002120   1.001238   0.998910   0.993113   0.990389   0.994614   1.013152   1.007973   1.001260   1.000577   0.999295   0.999865   1.004122   1.005669   1.002600   0.998704   0.989421   0.956654   0.895433   0.096425   1.115535   1.158974   1.125449   1.028569   1.014270   1.019638   1.020167   1.018802   1.018867   1.015483   1.010694   1.012958   1.017059   1.013577   1.009591   1.010163   1.011638   1.009596   1.005684   1.002729   1.001657   1.001102   1.001732   0.996313   1.001589   0.997473   1.000275   0.999540   0.998795   0.999140   1.026160
125837450 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002458   1.002409   1.002964   1.002647   1.002848   1.002746   1.003243   1.002463   1.002044   1.001193   0.998949   0.993359   0.990198   0.994531   1.013544   1.008232   1.001347   1.000557   0.999320   0.999870   1.003975   1.005466   1.002507   0.998750   0.989798   0.958189   0.899084   0.115023   1.111316   1.153125   1.120860   1.027543   1.013759   1.018934   1.019444   1.018128   1.018190   1.014928   1.010311   1.012494   1.016447   1.013091   1.009248   1.009799   1.011222   1.009253   1.005480   1.002632   1.001598   1.001063   1.001670   0.996444   1.001532   0.997564   1.000266   0.999557   0.998838   0.999171   1.025221
125837467 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.013311   1.013034   1.016018   1.014290   1.015393   1.014807   1.017504   1.013249   1.010997   1.006361   0.994278   0.964210   0.976702   0.985733   1.025262   1.014197   0.999887   1.002964   0.996300   0.999282   1.021513   1.029583   1.013526   0.993245   0.945204   0.779787   0.488869   1.000000   1.637339   1.895020   1.695519   1.150889   1.074883   1.103363   1.106173   1.098921   1.099283   1.081321   1.056067   1.068035   1.089735   1.071318   1.050322   1.053362   1.061140   1.050400   1.029892   1.014459   1.008864   1.005969   1.009297   0.980984   1.008651   0.987131   1.001752   0.997878   0.994185   0.995706   1.140094
125837553 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.013311   1.013034   1.016018   1.014290   1.015393   1.014807   1.017504   1.013249   1.010997   1.006361   0.994278   0.964210   0.976702   0.985733   1.025262   1.014197   0.999887   1.002964   0.996300   0.999282   1.021513   1.029583   1.013526   0.993245   0.945204   0.779787   0.488869   1.000000   1.637339   1.895020   1.695519   1.150889   1.074883   1.103363   1.106173   1.098921   1.099283   1.081321   1.056067   1.068035   1.089735   1.071318   1.050322   1.053362   1.061140   1.050400   1.029892   1.014459   1.008864   1.005969   1.009297   0.980984   1.008651   0.987131   1.001752   0.997878   0.994185   0.995706   1.140094
125837570 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002638   1.002586   1.003181   1.002841   1.003057   1.002947   1.003481   1.002644   1.002194   1.001281   0.998872   0.992873   0.989900   0.994347   1.013859   1.008408   1.001342   1.000597   0.999271   0.999861   1.004266   1.005867   1.002691   0.998659   0.989052   0.955159   0.891893   0.082821   1.119689   1.164749   1.129971   1.029574   1.014770   1.020327   1.020875   1.019462   1.019529   1.016026   1.011068   1.013412   1.017657   1.014053   1.009927   1.010519   1.012046   1.009932   1.005882   1.002825   1.001715   1.001141   1.001792   0.996184   1.001644   0.997385   1.000285   0.999524   0.998753   0.999110   1.027080
125837587 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.010590   1.010370   1.012743   1.011369   1.012246   1.011780   1.013926   1.010541   1.008749   1.005061   0.995448   0.971527   0.975828   0.985751   1.029188   1.017030   1.001305   1.002358   0.997056   0.999429   1.017115   1.023535   1.010761   0.994626   0.956406   0.824807   0.593364   1.000000   1.507043   1.712044   1.553329   1.120041   1.059574   1.082232   1.084467   1.078698   1.078986   1.064696   1.044605   1.054126   1.071390   1.056738   1.040035   1.042453   1.048641   1.040096   1.023781   1.011503   1.007052   1.004749   1.007396   0.984871   1.006882   0.989762   1.001394   0.998312   0.995374   0.996584   1.111454
125837673 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.010590   1.010370   1.012743   1.011369   1.012246   1.011780   1.013926   1.010541   1.008749   1.005061   0.995448   0.971527   0.975828   0.985751   1.029188   1.017030   1.001305   1.002358   0.997056   0.999429   1.017115   1.023535   1.010761   0.994626   0.956406   0.824807   0.593364   1.000000   1.507043   1.712044   1.553329   1.120041   1.059574   1.082232   1.084467   1.078698   1.078986   1.064696   1.044605   1.054126   1.071390   1.056738   1.040035   1.042453   1.048641   1.040096   1.023781   1.011503   1.007052   1.004749   1.007396   0.984871   1.006882   0.989762   1.001394   0.998312   0.995374   0.996584   1.111454
125837690 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002704   1.002651   1.003261   1.002913   1.003134   1.003021   1.003568   1.002710   1.002249   1.001313   0.998844   0.992694   0.989185   0.993968   1.014950   1.009088   1.001490   1.000612   0.999252   0.999857   1.004373   1.006015   1.002759   0.998625   0.988778   0.954048   0.889267   0.074496   1.122795   1.169071   1.133352   1.030324   1.015143   1.020841   1.021402   1.019953   1.020022   1.016430   1.011347   1.013750   1.018103   1.014408   1.010177   1.010784   1.012350   1.010182   1.006030   1.002896   1.001758   1.001169   1.001837   0.996088   1.001686   0.997320   1.000292   0.999512   0.998721   0.999088   1.027765
125837707 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.009805   1.009601   1.011798   1.010526   1.011337   1.010906   1.012892   1.009759   1.008101   1.004686   0.995784   0.973615   0.978863   0.987446   1.025016   1.014500   1.000899   1.002183   0.997274   0.999471   1.015844   1.021784   1.009963   0.995023   0.959590   0.837081   0.619356   1.000000   1.465102   1.651122   1.507188   1.110883   1.055098   1.076017   1.078080   1.072755   1.073022   1.059829   1.041267   1.050065   1.066010   1.052478   1.037042   1.039277   1.044997   1.037099   1.022011   1.010650   1.006529   1.004397   1.006848   0.985985   1.006373   0.990517   1.001291   0.998436   0.995716   0.996837   1.102968
125837793 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.009805   1.009601   1.011798   1.010526   1.011337   1.010906   1.012892   1.009759   1.008101   1.004686   0.995784   0.973615   0.978863   0.987446   1.025016   1.014500   1.000899   1.002183   0.997274   0.999471   1.015844   1.021784   1.009963   0.995023   0.959590   0.837081   0.619356   1.000000   1.465102   1.651122   1.507188   1.110883   1.055098   1.076017   1.078080   1.072755   1.073022   1.059829   1.041267   1.050065   1.066010   1.052478   1.037042   1.039277   1.044997   1.037099   1.022011   1.010650   1.006529   1.004397   1.006848   0.985985   1.006373   0.990517   1.001291   0.998436   0.995716   0.996837   1.102968
125837810 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002594   1.002543   1.003129   1.002794   1.003006   1.002898   1.003423   1.002600   1.002158   1.001259   0.998891   0.992991   0.989224   0.994006   1.014989   1.009127   1.001528   1.000588   0.999283   0.999863   1.004195   1.005769   1.002646   0.998681   0.989233   0.955896   0.893645   0.091271   1.117658   1.161930   1.127761   1.029081   1.014524   1.019989   1.020527   1.019137   1.019203   1.015759   1.010884   1.013188   1.017363   1.013819   1.009762   1.010344   1.011845   1.009767   1.005785   1.002778   1.001687   1.001122   1.001763   0.996247   1.001617   0.997429   1.000280   0.999532   0.998773   0.999125   1.026628
125837827 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.010843   1.010617   1.013048   1.011641   1.012539   1.012061   1.014258   1.010793   1.008958   1.005182   0.995338   0.970837   0.977221   0.986424   1.026705   1.015431   1.000847   1.002414   0.996986   0.999415   1.017523   1.024095   1.011018   0.994497   0.955345   0.820332   0.581980   1.000000   1.517433   1.725828   1.564520   1.122809   1.060975   1.084152   1.086437   1.080537   1.080832   1.066215   1.045659   1.055401   1.073063   1.058074   1.040982   1.043457   1.049789   1.041045   1.024347   1.011778   1.007220   1.004862   1.007573   0.984506   1.007047   0.989515   1.001427   0.998271   0.995263   0.996502   1.114030
125837913 156   1.000000   1.000000   1.000000   1.000000   1.000000   1.010843   1.010617   1.013048   1.011641   1.012539   1.012061   1.014258   1.010793   1.008958   1.005182   0.995338   0.970837   0.977221   0.986424   1.026705   1.015431   1.000847   1.002414   0.996986   0.999415   1.017523   1.024095   1.011018   0.994497   0.955345   0.820332   0.581980   1.000000   1.517433   1.725828   1.564520   1.122809   1.060975   1.084152   1.086437   1.080537   1.080832   1.066215   1.045659   1.055401   1.073063   1.058074   1.040982   1.043457   1.049789   1.041045   1.024347   1.011778   1.007220   1.004862   1.007573   0.984506   1.007047   0.989515   1.001427   0.998271   0.995263   0.996502   1.114030
125837930 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002639   1.002586   1.003183   1.002842   1.003058   1.002948   1.003482   1.002645   1.002195   1.001281   0.998872   0.992870   0.991027   0.994928   1.012040   1.007259   1.001062   1.000598   0.999270   0.999861   1.004268   1.005869   1.002692   0.998658   0.989047   0.955127   0.891765   0.068865   1.119647   1.164646   1.129916   1.029580   1.014774   1.020333   1.020880   1.019467   1.019534   1.016031   1.011072   1.013416   1.017662   1.014058   1.009930   1.010522   1.012050   1.009935   1.005884   1.002826   1.001716   1.001141   1.001793   0.996182   1.001645   0.997384   1.000285   0.999524   0.998752   0.999110   1.027086
125837947 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.009327   1.009133   1.011223   1.010013   1.010785   1.010374   1.012264   1.009284   1.007706   1.004457   0.995990   0.974907   0.977397   0.986775   1.027823   1.016333   1.001473   1.002077   0.997407   0.999497   1.015072   1.020724   1.009477   0.995266   0.961573   0.845228   0.639117   1.000000   1.443708   1.621768   1.483968   1.105555   1.052430   1.072348   1.074312   1.069241   1.069495   1.056934   1.039265   1.047639   1.062819   1.049936   1.035244   1.037371   1.042815   1.035298   1.020941   1.010131   1.006211   1.004183   1.006515   0.986670   1.006062   0.990980   1.001228   0.998513   0.995925   0.996991   1.098016
125838033 156   1.000000   1.000000   1.000000   1.000000   1.000000   0.999078   0.999096   0.998886   0.999004   0.998930   0.998966   0.998780   0.999070   0.999228   0.999545   1.000392   1.002507   0.997398   0.998813   1.005039   1.003303   1.001048   0.999788   1.000254   1.000048   0.998509   0.997950   0.999056   1.000470   1.003868   1.016267   1.041292   0.787929   0.961430   0.948505   0.958422   0.989844   0.994878   0.992981   0.992794   0.993276   0.993254   0.994449   0.996155   0.995350   0.993895   0.995131   0.996553   0.996351   0.995825   0.996555   0.997961   0.999027   0.999415   0.999616   0.999391   1.001352   0.999450   1.000937   0.999922   1.000186   1.000470   1.000325   0.990822
125838050 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002760   1.002705   1.003328   1.002972   1.003198   1.003083   1.003641   1.002766   1.002295   1.001340   0.998820   0.992545   0.989166   0.993949   1.014930   1.009068   1.001470   1.000625   0.999237   0.999854   1.004463   1.006138   1.002815   0.998597   0.988549   0.953119   0.887066   0.066064   1.125378   1.172661   1.136163   1.030948   1.015453   1.021270   1.021843   1.020363   1.020434   1.016768   1.011580   1.014032   1.018475   1.014704   1.010386   1.011005   1.012603   1.010391   1.006154   1.002955   1.001794   1.001193   1.001875   0.996008   1.001720   0.997265   1.000298   0.999502   0.998695   0.999069   1.028337
125838067 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.007998   1.007831   1.009623   1.008586   1.009248   1.008896   1.010516   1.007961   1.006608   1.003823   0.996560   0.978465   0.979785   0.988231   1.025199   1.014852   1.001468   1.001781   0.997776   0.999568   1.012923   1.017766   1.008127   0.995939   0.967011   0.866735   0.687356   1.000000   1.377152   1.526943   1.411087   1.090316   1.044914   1.061948   1.063627   1.059293   1.059510   1.048767   1.033646   1.040814   1.053801   1.042780   1.030204   1.032025   1.036685   1.030250   1.017952   1.008687   1.005326   1.003587   1.005587   0.988564   1.005198   0.992262   1.001053   0.998724   0.996505   0.997419   1.083879
125838153 156   1.000000   1.000000   1.000000   1.000000   1.000000   0.999206   0.999221   0.999041   0.999142   0.999078   0.999109   0.998949   0.999199   0.999335   0.999608   1.000338   1.002158   0.997311   0.998747   1.005060   1.003300   1.001013   0.999817   1.000218   1.000041   0.998716   0.998234   0.999187   1.000405   1.003329   1.013978   1.035363   0.784927   0.966615   0.955351   0.963997   0.991242   0.995586   0.993950   0.993789   0.994204   0.994186   0.995216   0.996687   0.995994   0.994739   0.995804   0.997031   0.996856   0.996403   0.997032   0.998244   0.999162   0.999496   0.999669   0.999476   1.001164   0.999527   1.000807   0.999933   1.000160   1.000405   1.000280   0.992086
125838170 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002620   1.002568   1.003160   1.002822   1.003036   1.002927   1.003457   1.002626   1.002179   1.001272   0.998880   0.992921   0.990141   0.994474   1.013486   1.008175   1.001290   1.000593   0.999275   0.999862   1.004237   1.005827   1.002673   0.998668   0.989126   0.955457   0.892593   0.084421   1.118852   1.163581   1.129059   1.029373   1.014670   1.020190   1.020733   1.019330   1.019397   1.015918   1.010994   1.013321   1.017538   1.013958   1.009860   1.010447   1.011964   1.009865   1.005843   1.002806   1.001704   1.001133   1.001780   0.996210   1.001633   0.997403   1.000283   0.999527   0.998761   0.999116   1.026896
125838187 158   1.000000   1.000000   1.000000   1.000000   1.000000   1.007249   1.007098   1.008722   1.007782   1.008382   1.008063   1.009531   1.007215   1.005990   1.003465   0.996882   0.980472   0.981130   0.989051   1.023722   1.014017   1.001465   1.001615   0.997984   0.999609   1.011712   1.016101   1.007366   0.996319   0.970080   0.878925   0.714970   1.000000   1.340127   1.474399   1.370582   1.081760   1.040687   1.056103   1.057622   1.053701   1.053897   1.044175   1.030485   1.036975   1.048730   1.038755   1.027367   1.029017   1.033237   1.027409   1.016269   1.007874   1.004828   1.003252   1.005064   0.989631   1.004712   0.992985   1.000955   0.998843   0.996831   0.997660   1.075940
125838273 156   1.000000   1.000000   1.000000   1.000000   1.000000   0.999484   0.999494   0.999377   0.999443   0.999401   0.999421   0.999317   0.999480   0.999568   0.999745   1.000219   1.001401   0.997083   0.998582   1.005175   1.003336   1.000948   0.999881   1.000142   1.000027   0.999165   0.998852   0.999472   1.000263   1.002160   1.009039   1.022710   0.775387   0.978072   0.970563   0.976332   0.994294   0.997128   0.996062   0.995957   0.996228   0.996215   0.996887   0.997846   0.997394   0.996576   0.997270   0.998069   0.997956   0.997660   0.998070   0.998858   0.999456   0.999673   0.999785   0.999659   1.000756   0.999692   1.000524   0.999956   1.000104   1.000263   1.000182   0.994846
125838290 157   1.000000   1.000000   1.000000   1.000000   1.000000   1.002607   1.002555   1.003144   1.002807   1.003021   1.002913   1.003440   1.002612   1.002168   1.001266   0.998885   0.992957   0.989747   0.994274   1.014134   1.008585   1.001393   1.000590   0.999279   0.999862   1.004216   1.005798   1.002659   0.998675   0.989181   0.955683   0.893139   0.089078   1.118248   1.162750   1.128402   1.029224   1.014596   1.020087   1.020628   1.019231   1.019298   1.015836   1.010938   1.013253   1.017448   1.013887   1.009810   1.010394   1.011904   1.009815   1.005813   1.002792   1.001695   1.001127   1.001771   0.996229   1.001625   0.997416   1.000282   0.999530   0.998767   0.999121   1.026759
