0.039      0.00      0.00      0.00                   
0.078      0.00      0.00      0.00                   
0.117      0.00      0.00      0.00                   
0.156      0.00      0.00      0.00                   
0.195      0.00      0.00      0.00                   
0.234      0.00      0.00      0.00                   
0.273      0.00      0.00      0.00                   
0.312      0.00      0.00      0.00                   
0.351      0.00      0.00      0.00                   
0.390      0.00      0.00      0.00                   
0.429      0.00   2610.33   2989.24                   
0.468      0.00   2570.77   2931.51                   
0.507      0.00   2531.04   2874.54                   
0.546    204.00   2491.27   2818.42                   
0.585    416.00   2451.41   2763.16                   
0.624    710.50   2411.36   2708.96                   
0.663   1366.50   2371.23   2656.23                   
0.702   2035.75   2330.52   2607.18                   
0.741   2681.00   2291.32   2562.97                   
0.780   3190.25   2258.62   2553.15                   
0.819   3287.50   2231.79   2562.19                   
0.858   3368.50   2215.27   2604.75                   
0.897   3321.50   2239.07   2737.69                   
0.936   3419.75   2293.98   2949.84                   
0.975   3502.75   2399.33   3299.34                   
1.014   3653.25   2573.76   3795.07                   
1.053   4008.75   2837.83   4479.89                   
1.092   4433.75   3228.78   5393.89                   
1.131   5068.75   3744.70   6527.51                   
1.170   6205.25   4440.78   7963.16                   
1.209   7530.00   5379.29   9852.86                   
1.248   9143.00   6460.21  11886.20                   
1.287  11250.50   7737.74  14202.40                   
1.326  13538.20   9382.87  16992.30                   
1.365  16345.20  11155.70  20001.20                   
1.404  19627.00  13153.30  23348.30                   
1.443  23643.50  15394.20  27088.00                   
1.482  27979.50  17856.60  31178.40                   
1.521  33308.20  20544.40  35629.80                   
1.560  39593.20  23459.10  40429.80                   
1.599  46255.00  26589.10  45507.50                   
1.638  53048.50  29857.30  50711.20                   
1.677  60834.80  33339.80  56082.40                   
1.716  68329.20  36789.80  61205.90                   
1.755  74972.50  40184.40  66007.50                   
1.794  80809.80  43441.10  70334.30                   
1.833  85330.00  46502.10  74090.90                   
1.872  88571.80  49249.40  77143.00                   
1.911  90732.20  51668.10  79541.10                   
1.950  91250.50  53746.80  81306.90                   
1.989  90906.00  55493.50  82522.60                   
2.028  89742.80  56954.20  83314.40                   
2.067  88360.50  58180.40  83810.10                   
2.106  86783.20  59204.90  84091.10                   
2.145  85104.20  60089.80  84247.30                   
2.184  83276.80  60842.10  84313.20                   
2.223  81704.00  61480.30  84296.00                   
2.262  80097.50  61977.50  84149.50                   
2.301  79436.00  62277.30  83791.10                   
2.340  78627.00  62369.20  83189.00                   
2.379  77733.50  62225.60  82304.90                   
2.418  75932.50  61815.60  81096.10                   
2.457  73628.80  61047.40  79360.10                   
2.496  71616.80  60111.70  77573.50                   
2.535  69529.50  58927.60  75487.80                   
2.574  66767.20  57546.70  73182.30                   
2.613  64293.00  56029.10  70740.90                   
2.652  61181.00  54374.50  68180.90                   
2.691  58503.20  52799.70  65749.70                   
2.730  56535.00  51257.40  63403.10                   
2.769  54336.20  49780.90  61179.80                   
2.808  52578.20  48406.90  59120.10                   
2.847  50975.00  47136.80  57209.00                   
2.886  49504.20  46036.00  55543.30                   
2.925  48744.50  45023.60  54008.70                   
2.964  48241.80  44108.60  52605.40                   
3.003  47590.00  43288.30  51335.30                   
3.042  47008.50  42519.10  50146.40                   
3.081  45996.20  41835.30  49068.10                   
3.120  45812.20  41157.50  47999.70                   
3.159  45539.00  40518.20  46997.60                   
3.198  45144.50  39945.80  46096.60                   
3.237  44231.80  39389.10  45225.10                   
3.276  43277.00  38839.70  44375.20                   
3.315  42890.50  38272.70  43522.50                   
3.354  42160.20  37748.80  42728.80                   
3.393  41189.20  37227.20  41953.20                   
3.432  40385.20  36703.20  41189.60                   
3.471  39880.20  36171.80  40432.80                   
3.510  38756.20  35638.60  39688.30                   
3.549  38502.20  35080.30  38929.70                   
3.588  37663.00  34502.90  38163.40                   
3.627  36726.00  33886.60  37364.40                   
3.666  35774.80  33243.70  36549.00                   
3.705  35053.80  32560.00  35699.20                   
3.744  33893.20  31832.10  34810.00                   
3.783  32700.50  31058.60  33879.00                   
3.822  31704.80  30243.70  32910.60                   
3.861  30286.50  29380.50  31895.40                   
3.900  29172.00  28484.80  30852.70                   
3.939  27837.50  27581.10  29808.10                   
3.978  26592.50  26661.40  28751.40                   
4.017  25331.50  25731.80  27688.70                   
4.056  24182.50  24807.40  26636.70                   
4.095  22980.50  23895.60  25603.00                   
4.134  22094.80  23010.80  24602.50                   
4.173  21137.00  22157.60  23640.40                   
4.212  20036.80  21342.10  22722.90                   
4.251  19208.80  20570.40  21856.30                   
4.290  18653.50  19840.30  21038.00                   
4.329  17661.80  19155.90  20272.30                   
4.368  17178.50  18516.90  19558.40                   
4.407  16660.50  17919.50  18892.00                   
4.446  16110.00  17363.40  18272.50                   
4.485  15871.80  16843.20  17693.80                   
4.524  15370.80  16358.60  17155.50                   
4.563  14884.00  15904.20  16651.50                   
4.602  14656.80  15479.90  16181.70                   
4.641  14206.80  15080.00  15739.40                   
4.680  13686.50  14699.60  15319.50                   
4.719  13398.50  14334.20  14916.30                   
4.758  13247.20  13992.50  14541.10                   
4.797  12851.20  13677.80  14195.90                   
4.836  12703.00  13389.60  13879.10                   
4.875  12757.20  13115.50  13578.20                   
4.914  12512.50  12865.10  13303.00                   
4.953  12087.00  12629.70  13044.40                   
4.992  11905.00  12414.90  12808.30                   
5.031  11715.00  12218.80  12592.40                   
5.070  11605.20  12039.60  12395.00                   
5.109  11391.50  11880.50  12219.00                   
5.148  11308.00  11744.10  12067.30                   
5.187  11392.80  11626.50  11935.70                   
5.226  11358.20  11559.40  11856.10                   
5.265  11417.50  11577.80  11863.00                   
5.304  11457.80  11725.00  11999.60                   
5.343  11611.50  11890.70  12156.00                   
5.382  11673.00  12037.10  12293.90                   
5.421  11789.20  12246.70  12496.10                   
5.460  12088.00  12527.70  12770.50                   
5.499  12308.80  12883.40  13120.30                   
5.538  12578.50  13331.70  13563.80                   
5.577  12947.50  13870.80  14098.60                   
5.616  13580.20  14516.20  14740.60                   
5.655  14406.50  15275.30  15496.90                   
5.694  15260.00  16158.30  16377.70                   
5.733  16118.50  17165.70  17383.60                   
5.772  17114.50  18304.60  18521.40                   
5.811  18549.00  19576.90  19793.20                   
5.850  19931.50  20978.40  21194.50                   
5.889  21621.00  22505.00  22721.30                   
5.928  23208.80  24146.00  24362.70                   
5.967  24859.00  25888.60  26106.10                   
6.006  26962.00  27710.00  27928.20                   
6.045  29375.00  29589.10  29808.20                   
6.084  31622.00  31494.30  31714.20                   
6.123  33746.80  33398.00  33618.60                   
6.162  36128.50  35260.30  35481.20                   
6.201  38032.80  37055.10  37276.10                   
6.240  39788.80  38738.70  38959.50                   
6.279  41562.80  40268.00  40487.90                   
6.318  43402.00  41614.60  41833.30                   
6.357  44610.50  42742.90  42959.80                   
6.396  45572.20  43635.30  43849.80                   
6.435  46267.50  44320.10  44531.70                   
6.474  46915.50  44696.80  44904.90                   
6.513  46941.50  44801.80  45005.90                   
6.552  46681.20  44634.20  44833.90                   
6.591  45992.20  44212.10  44406.90                   
6.630  45206.20  43550.30  43739.80                   
6.669  43818.00  42669.30  42853.30                   
6.708  42222.20  41624.80  41803.00                   
6.747  40837.20  40414.40  40586.70                   
6.786  39235.20  39087.40  39253.80                   
6.825  37857.20  37684.50  37844.80                   
6.864  36375.20  36236.20  36390.50                   
6.903  34713.50  34786.60  34935.10                   
6.942  33003.20  33364.60  33507.30                   
6.981  31326.50  31993.30  32130.50                   
7.020  29778.00  30696.60  30828.40                   
7.059  28658.00  29496.60  29623.20                   
7.098  27762.20  28402.60  28524.40                   
7.137  26654.80  27425.80  27542.90                   
7.176  25592.80  26566.10  26678.70                   
7.215  25024.00  25825.10  25933.50                   
7.254  24374.20  25195.10  25299.50                   
7.293  23826.50  24672.70  24773.30                   
7.332  23670.80  24237.80  24334.80                   
7.371  23663.80  23885.70  23979.20                   
7.410  23382.80  23604.00  23694.10                   
7.449  22937.20  23370.60  23457.50                   
7.488  22919.50  23178.30  23262.10                   
7.527  22745.20  23014.50  23095.20                   
7.566  22606.20  22862.40  22940.20                   
7.605  22667.20  22709.50  22784.50                   
7.644  22254.80  22472.00  22544.20                   
7.683  22027.20  22179.60  22249.20                   
7.722  21983.00  22027.80  22094.90                   
7.761  21794.00  21800.30  21865.10                   
7.800  21545.80  21605.80  21668.20                   
7.839  21133.50  21366.40  21426.50                   
7.878  20844.20  21087.80  21145.60                   
7.917  20481.50  20772.30  20827.90                   
7.956  20097.80  20424.10  20477.50                   
7.995  19859.20  20049.60  20100.90                   
8.034  19503.80  19647.70  19697.00                   
8.073  19059.50  19225.70  19273.10                   
8.112  18621.00  18788.00  18833.50                   
8.151  18236.20  18342.70  18386.30                   
8.190  17892.80  17887.00  17928.80                   
8.229  17409.00  17428.40  17468.50                   
8.268  16820.80  16973.10  17011.60                   
8.307  16523.50  16519.60  16556.50                   
8.346  16035.00  16077.00  16112.40                   
8.385  15738.50  15640.60  15674.50                   
8.424  15367.50  15216.00  15248.40                   
8.463  14917.50  14804.70  14835.80                   
8.502  14654.20  14412.00  14441.70                   
8.541  14097.50  14030.90  14059.40                   
8.580  13718.50  13665.80  13693.10                   
8.619  13397.50  13320.70  13346.80                   
8.658  13198.50  12986.50  13011.50                   
8.697  12933.00  12667.10  12690.90                   
8.736  12395.50  12369.20  12392.00                   
8.775  12047.50  12077.30  12099.10                   
8.814  11982.80  11802.40  11823.30                   
8.853  11657.50  11541.10  11561.10                   
8.892  11275.50  11291.30  11310.40                   
8.931  11041.00  11056.70  11075.00                   
8.970  10777.20  10827.30  10844.70                   
9.009  10522.80  10610.30  10626.90                   
9.048  10475.00  10363.80  10379.70                   
9.087  10149.80  10168.80  10184.00                   
9.126   9905.50   9974.13   9988.66                   
9.165   9591.25   9787.39   9801.28                   
9.204   9502.00   9602.70   9615.97                   
9.243   9400.00   9419.43   9432.11                   
9.282   9123.50   9243.07   9255.18                   
9.321   8916.25   9066.06   9077.62                   
9.360   8828.75   8882.36   8893.40                   
9.399   8714.00   8717.85   8728.40                   
9.438   8543.50   8551.61   8561.67                   
9.477   8336.00   8390.90   8400.52                   
9.516   8192.25   8227.13   8236.30                   
9.555   8201.50   8070.72   8079.48                   
9.594   7995.00   7916.17   7924.54                   
9.633   7961.00   7753.54   7761.52                   
9.672   7720.00   7604.85   7612.47                   
9.711   7596.25   7458.06   7465.33                   
9.750   7413.00   7311.80   7318.74                   
9.789   7237.00   7165.52   7172.14                   
9.828   7225.50   7024.72   7031.04                   
9.867   7108.25   6886.09   6892.11                   
9.906   6958.25   6749.42   6755.17                   
9.945   6432.25   6610.58   6616.06                   
9.984   6290.75   6478.38   6483.61                   
                                                      
                                                      
                                                      
-6.4636168e-03   0.0000000e+00  0.00000  3.1562348e-11
 3.2132878e-02   0.0000000e+00  0.00000  1.8575553e-10
 7.0729372e-02   0.0000000e+00  0.00000  1.0346179e-09
 1.0932587e-01   0.0000000e+00  0.00000  5.4536100e-09
 1.4792236e-01   0.0000000e+00  0.00000  2.7205346e-08
 1.8651886e-01   0.0000000e+00  0.00000  1.2843721e-07
 2.2511535e-01   0.0000000e+00  0.00000  5.7384462e-07
 2.6371184e-01   0.0000000e+00  0.00000  2.4264158e-06
 3.0230834e-01   0.0000000e+00  0.00000  9.7096670e-06
 3.4090483e-01   0.0000000e+00  0.00000  3.6771609e-05
 3.7950133e-01   0.0000000e+00  0.00000  1.3179271e-04
 4.1809782e-01   0.0000000e+00  0.00000  4.4703562e-04
 4.5669432e-01  -6.8702288e-02  0.00000  1.4350497e-03
 4.9529081e-01   2.9412220e+01 14.76480  4.3598181e-03
 5.3388731e-01  -3.0977080e+01 24.22810  1.2535734e-02
 5.7248380e-01   3.5879610e-01 23.89560  3.4112649e-02
 6.1108029e-01   4.7755741e+01 23.85370  8.7855917e-02
 6.4967679e-01   2.9961847e+01 23.08680  2.1415285e-01
 6.8827328e-01  -4.8122122e+01 21.02380  4.9406462e-01
 7.2686978e-01  -8.6335733e+00 21.56390  1.0788568e+00
 7.6546627e-01  -2.7717543e+01 20.80870  2.2298806e+00
 8.0406277e-01   7.2519220e+00 21.23680  4.3627608e+00
 8.4265926e-01   1.2206120e+01 20.85670  8.0804688e+00
 8.8125575e-01   5.1702302e+01 21.23680  1.4169477e+01
 9.1985225e-01   2.8801539e+01 20.88060  2.3527707e+01
 9.5844874e-01   1.8816806e+01 20.51830  3.7000647e+01
 9.9704524e-01   9.0145050e+01 21.88610  5.5129274e+01
 1.0356417e+00   1.1906871e+02 22.69360  7.7858239e+01
 1.0742382e+00   7.1977111e+01 21.49420  1.0430025e+02
 1.1128347e+00   1.4374047e+02 22.73760  1.3267641e+02
 1.1514312e+00   1.6715268e+02 23.23790  1.6052710e+02
 1.1900277e+00   1.6293894e+02 23.10840  1.8520601e+02
 1.2286242e+00   1.8808398e+02 23.68540  2.0455467e+02
 1.2672207e+00   2.4987024e+02 24.91990  2.1755543e+02
 1.3058172e+00   2.0165650e+02 23.70650  2.2473055e+02
 1.3444137e+00   2.7338932e+02 25.04000  2.2811894e+02
 1.3830102e+00   2.6042749e+02 24.98000  2.3080130e+02
 1.4216067e+00   2.0068703e+02 23.66430  2.3609940e+02
 1.4602032e+00   2.7463360e+02 25.07990  2.4668167e+02
 1.4987997e+00   2.6647329e+02 24.98000  2.6382687e+02
 1.5373962e+00   2.2311451e+02 24.20740  2.8703330e+02
 1.5759927e+00   3.5958780e+02 26.66460  3.1405123e+02
 1.6145891e+00   3.7799238e+02 26.79550  3.4130479e+02
 1.6531856e+00   3.2864887e+02 25.86500  3.6458742e+02
 1.6917821e+00   3.8835879e+02 27.25800  3.7987102e+02
 1.7303786e+00   3.5309161e+02 26.30590  3.8406034e+02
 1.7689751e+00   4.0238932e+02 27.33130  3.7554486e+02
 1.8075716e+00   3.5814505e+02 26.32490  3.5444623e+02
 1.8461681e+00   2.9794658e+02 25.55390  3.2252592e+02
 1.8847646e+00   3.2503054e+02 25.80700  2.8279300e+02
 1.9233611e+00   2.1554200e+02 23.55840  2.3891767e+02
 1.9619576e+00   1.8512978e+02 22.91290  1.9459303e+02
 2.0005541e+00   1.7814505e+02 22.84730  1.5298479e+02
 2.0391506e+00   1.1080917e+02 21.16600  1.1636880e+02
 2.0777471e+00   7.9061079e+01 20.46950  8.5995499e+01
 2.1163436e+00   8.3045812e+01 20.46950  6.2160108e+01
 2.1549401e+00   5.1396957e+01 19.94990  4.4414636e+01
 2.1935366e+00   7.3183217e+01 20.44500  3.1842467e+01
 2.2321331e+00  -7.8549516e+00 18.08310  2.3324735e+01
 2.2707296e+00   1.4061079e+01 18.57420  1.7751506e+01
 2.3093260e+00   1.3755736e+01 18.84140  1.4158229e+01
 2.3479225e+00   6.4541995e+01 19.87460  1.1790377e+01
 2.3865190e+00  -1.0114493e+01 18.13840  1.0112512e+01
 2.4251155e+00   1.1908500e+00 18.41200  8.7823355e+00
 2.4637120e+00  -2.5038158e+01 17.52140  7.6082837e+00
 2.5023085e+00   1.4519094e+01 18.89440  6.5042065e+00
 2.5409050e+00   3.1709934e+01 19.00000  5.4491895e+00
 2.5795015e+00   2.0572529e+01 18.94730  4.4561761e+00
 2.6180980e+00  -1.6625944e+01 18.00000  3.5500691e+00
 2.6566945e+00  -4.5717547e+01 17.00000  2.7543318e+00
 2.6952910e+00  -1.5633578e+01 17.72000  2.0843562e+00
 2.7338875e+00   1.1931308e+01 18.57420  1.5456838e+00
 2.7724840e+00  -9.6793788e+00 18.30300  1.1352861e+00
 2.8110805e+00   6.0306377e-01 18.38480  8.4440946e-01
 2.8496770e+00  -2.7694646e+01 17.69180  6.6185240e-01
 2.8882735e+00  -3.3053369e+00 14.62870  5.7692038e-01
 2.9268700e+00   5.7404645e+00 14.73090  5.8163935e-01
 2.9654665e+00   3.6641285e+00 14.59450  6.7207147e-01
 3.0040629e+00   2.6793958e+00 14.69690  8.4874989e-01
 3.0426594e+00   1.1541991e+01 15.00000  1.1163422e+00
 3.0812559e+00   1.0038174e+01 14.76480  1.4826829e+00
 3.1198524e+00  -1.2038162e+01 13.92840  1.9573139e+00
 3.1584489e+00   3.4297716e+01 15.42720  2.5496631e+00
 3.1970454e+00   1.2587792e+01 14.52580  3.2669924e+00
 3.2356419e+00   5.3282508e+00 14.73090  4.1122646e+00
 3.2742384e+00   2.9618384e+00 14.45680  5.0821101e+00
 3.3128349e+00   3.1679450e+00 14.14210  6.1651064e+00
 3.3514314e+00   1.9793899e+01 14.76480  7.3406040e+00
 3.3900279e+00   6.7175635e+00 14.56020  8.5783219e+00
 3.4286244e+00   2.1374052e+01 14.76480  9.8388916e+00
 3.4672209e+00   3.0145044e+01 14.86610  1.1075440e+01
 3.5058174e+00   3.5290082e+01 15.09970  1.2236179e+01
 3.5444139e+00  -2.0519078e+01 13.30410  1.3267846e+01
 3.5830104e+00   4.2137410e+01 15.19870  1.4119672e+01
 3.6216069e+00  -1.2221368e+01 13.82030  1.4747498e+01
 3.6602034e+00   1.7099296e+00 14.00000  1.5117557e+01
 3.6987998e+00   3.8664128e+01 15.16580  1.5209482e+01
 3.7373963e+00   2.4259548e+01 14.45680  1.5018161e+01
 3.7759928e+00   1.8358785e+01 14.52580  1.4554210e+01
 3.8145893e+00   2.1145097e+00 13.92840  1.3842994e+01
 3.8531858e+00   9.6947147e-01 13.82030  1.2922333e+01
 3.8917823e+00  -4.5572462e+00 13.52770  1.1839173e+01
 3.9303788e+00   2.6694662e+01 14.42220  1.0645629e+01
 3.9689753e+00   1.1312983e+01 13.85640  9.3948713e+00
 4.0075718e+00   1.0458074e+00 13.89240  8.1372912e+00
 4.0461683e+00  -8.2442194e-01 13.41640  6.9173285e+00
 4.0847648e+00   1.6358784e+01 13.82030  5.7712047e+00
 4.1233613e+00   2.9389369e+00 13.60150  4.7256775e+00
 4.1619578e+00  -1.6061063e+01 12.88410  3.7977924e+00
 4.2005543e+00  -3.5801471e+00 13.34170  2.9954902e+00
 4.2391508e+00   1.3015273e+01 14.03570  2.3188580e+00
 4.2777473e+00  -7.7251853e+00 13.11490  1.7617734e+00
 4.3163438e+00   1.8931353e+00 13.45360  1.3136986e+00
 4.3549403e+00   2.1809166e+01 14.03570  9.6141665e-01
 4.3935367e+00   1.6725196e+01 13.71130  6.9055570e-01
 4.4321332e+00  -1.8488544e+01 12.64910  4.8680999e-01
 4.4707297e+00   2.2068708e+01 13.89240  3.3682186e-01
 4.5093262e+00  -1.9770938e+00 13.22880  2.2873743e-01
 4.5479227e+00   7.8167990e+00 13.26650  1.5247969e-01
 4.5865192e+00   1.1816799e+01 13.41640  9.9800429e-02
 4.6251157e+00  -1.6854957e+01 12.49000  6.4177056e-02
 4.6637122e+00   3.9389366e+00 13.30410  4.0615424e-02
 4.7023087e+00  -1.1870224e+01 12.53000  2.5409306e-02
 4.7409052e+00  -9.6641170e+00 12.60950  1.5894220e-02
 4.7795017e+00  -1.5977094e+01 12.32880  1.0220674e-02
 4.8180982e+00   1.0748096e+01 13.03840  7.1609513e-03
 4.8566947e+00   7.2137455e+00 13.07670  5.9553201e-03
 4.8952912e+00  -3.1297216e-01 12.68860  6.1979000e-03
 4.9338877e+00   1.2274814e+01 13.19090  7.7591455e-03
 4.9724842e+00   2.1526768e+00 12.96150  1.0740442e-02
 5.0110807e+00   3.0160310e+01 13.74770  1.5456030e-02
 5.0496772e+00   2.6259592e+00 12.88410  2.2437854e-02
 5.0882736e+00  -1.6564836e+00 12.64910  3.2459564e-02
 5.1268701e+00   2.2000005e+01 13.22880  4.6576418e-02
 5.1654666e+00   8.0076383e+00 12.76710  6.6178095e-02
 5.2040631e+00   2.3374050e+01 13.22880  9.3051283e-02
 5.2426596e+00   6.3359258e-01 12.53000  1.2944834e-01
 5.2812561e+00   4.7022949e+00 12.68860  1.7815740e-01
 5.3198526e+00  -1.1908349e+00 12.49000  2.4256793e-01
 5.3584491e+00   5.9084017e+00 12.72790  3.2672438e-01
 5.3970456e+00   8.5572566e+00 12.76710  4.3535911e-01
 5.4356421e+00  -1.1396942e+01 11.70470  5.7389433e-01
 5.4742386e+00  -9.0076290e+00 11.91640  7.4840239e-01
 5.5128351e+00  -3.1832015e+00 12.12440  9.6551340e-01
 5.5514316e+00   1.3038172e+01 12.56980  1.2322606e+00
 5.5900281e+00  -1.0106866e+01 11.91640  1.5558557e+00
 5.6286246e+00   1.9374050e+01 12.72790  1.9433915e+00
 5.6672211e+00   6.9160351e+00 12.49000  2.4014715e+00
 5.7058176e+00  -2.0877858e+01 11.31370  2.9357772e+00
 5.7444141e+00   1.5435119e+01 12.49000  3.5505855e+00
 5.7830105e+00   2.3129815e+00 12.12440  4.2482625e+00
 5.8216070e+00   2.8694661e+01 13.19090  5.0287610e+00
 5.8602035e+00   1.5496227e+00 12.04160  5.8891614e+00
 5.8988000e+00  -9.6946127e-01 11.91640  6.8232935e+00
 5.9373965e+00   6.5419891e+00 12.16550  7.8214826e+00
 5.9759930e+00   1.3702295e+01 12.68860  8.8704576e+00
 6.0145895e+00   1.8534355e+01 12.56980  9.9534515e+00
 6.0531860e+00   5.9007675e+00 11.91640  1.1050517e+01
 6.0917825e+00   1.9183210e+01 12.16550  1.2139062e+01
 6.1303790e+00   1.7167943e+01 12.28820  1.3194592e+01
 6.1689755e+00   1.2893134e+01 12.12440  1.4191639e+01
 6.2075720e+00   2.0129775e+01 12.36930  1.5104820e+01
 6.2461685e+00   6.8625993e+00 11.53260  1.5909974e+01
 6.2847650e+00   1.2419851e+01 11.83220  1.6585300e+01
 6.3233615e+00   3.0374050e+01 12.44990  1.7112420e+01
 6.3619580e+00   1.8961836e+01 12.00000  1.7477304e+01
 6.4005545e+00   2.7129775e+01 12.28820  1.7670968e+01
 6.4391510e+00   4.2664126e+01 12.72790  1.7689914e+01
 6.4777474e+00   3.9442752e+01 12.80620  1.7536270e+01
 6.5163439e+00   1.8824431e+01 11.61890  1.7217614e+01
 6.5549404e+00   1.2755729e+01 11.35780  1.6746513e+01
 6.5935369e+00   9.4351180e+00 11.09050  1.6139793e+01
 6.6321334e+00   1.3053439e+01 11.61890  1.5417609e+01
 6.6707299e+00   3.1312981e+01 12.20660  1.4602379e+01
 6.7093264e+00  -6.9465294e-01 10.72380  1.3717657e+01
 6.7479229e+00   2.1778629e+01 11.61890  1.2787028e+01
 6.7865194e+00  -4.2747744e-01 10.63010  1.1833092e+01
 6.8251159e+00   8.0839729e+00 10.95450  1.0876590e+01
 6.8637124e+00   6.1755759e+00 10.72380  9.9357331e+00
 6.9023089e+00   9.5954232e+00 10.95450  9.0257374e+00
 6.9409054e+00   7.9694690e+00 10.81670  8.1585887e+00
 6.9795019e+00   1.1793896e+01 10.95450  7.3430145e+00
 7.0180984e+00   5.7862628e+00 10.58300  6.5846420e+00
 7.0566949e+00   1.3106873e+01 10.63010  5.8863043e+00
 7.0952914e+00   1.1503820e+01 10.77030  5.2484510e+00
 7.1338879e+00   3.6793925e+00 10.44030  4.6696194e+00
 7.1724843e+00   9.6946871e-01 10.04990  4.1469240e+00
 7.2110808e+00   4.6946596e+00 10.24700  3.6765263e+00
 7.2496773e+00  -2.8473251e+00 10.00000  3.2540579e+00
 7.2882738e+00   1.1091606e+01 10.34410  2.8749758e+00
 7.3268703e+00   1.9465652e+01 10.67710  2.5348389e+00
 7.3654668e+00  -6.9770963e+00  9.43398  2.2295044e+00
 7.4040633e+00   1.9152675e+01 10.63010  1.9552481e+00
 7.4426598e+00   2.6412243e+00  9.89950  1.7088180e+00
 7.4812563e+00   1.2526720e+01 10.24700  1.4874353e+00
 7.5198528e+00   2.2786263e+01 10.95450  1.2887557e+00
 7.5584493e+00  -7.0916002e+00  9.27362  1.1108071e+00
 7.5970458e+00   1.2488552e+01 10.19800  9.5191506e-01
 7.6356423e+00  -1.0748089e+01  9.05539  8.1062680e-01
 7.6742388e+00  -2.6106842e+00  9.48683  6.8564260e-01
 7.7128353e+00  -4.8931270e+00  9.27362  5.7575842e-01
 7.7514318e+00  -9.1603025e+00  9.16515  4.7982312e-01
 7.7900283e+00  -4.3053407e+00  9.32738  3.9671047e-01
 7.8286248e+00   1.4809188e+00  9.53939  3.2530471e-01
 7.8672212e+00   6.0610714e+00  9.69536  2.6449749e-01
 7.9058177e+00   8.7404606e+00  9.69536  2.1319332e-01
 7.9444142e+00   7.7404606e+00  9.64365  1.7032050e-01
 7.9830107e+00   5.3053462e+00  9.69536  1.3484485e-01
 8.0216072e+00   2.9847355e+00  9.43398  1.0578388e-01
 8.0602037e+00  -4.7099211e+00  8.94427  8.2219539e-02
 8.0988002e+00  -1.3320608e+01  8.06226  6.3308442e-02
 8.1373967e+00  -1.4526715e+01  8.54400  4.8288808e-02
 8.1759932e+00  -1.2328242e+01  8.54400  3.6483998e-02
 8.2145897e+00  -6.9541959e+00  8.77496  2.7302788e-02
 8.2531862e+00   1.1320613e+01  9.74679  2.0236790e-02
 8.2917827e+00  -2.3442746e+01  7.68115  1.4855628e-02
 8.3303792e+00   1.0167941e+01  9.48683  1.0800470e-02
 8.3689757e+00   1.4312979e+01  9.32738  7.7765353e-03
 8.4075722e+00   8.8931322e+00  9.43398  5.5451473e-03
 8.4461687e+00   1.6794138e-01  8.94427  3.9157643e-03
 8.4847652e+00   2.8473306e+00  8.94427  2.7383619e-03
 8.5233616e+00  -8.0839671e+00  8.30662  1.8964063e-03
 8.5619581e+00  -4.6564651e-01  8.71780  1.3005720e-03
 8.6005546e+00  -1.3190837e+01  7.93725  8.8327681e-04
 8.6391511e+00   3.2061297e-01  8.66025  5.9404065e-04
 8.6777476e+00  -7.7633566e+00  7.93725  3.9563107e-04
 8.7163441e+00   8.7175594e+00  8.88819  2.6092631e-04
 8.7549406e+00  -1.5961830e+01  7.54983  1.7041086e-04
 8.7935371e+00   3.4732846e+00  8.54400  1.1021165e-04
 8.8321336e+00  -4.1984517e-01  8.36660  7.0584233e-05
 8.8707301e+00  -1.3625952e+01  7.54983  4.4764854e-05
 8.9093266e+00  -1.3740438e+00  7.93725  2.8113527e-05
 8.9479231e+00  -1.2503815e+01  7.34847  1.7484038e-05
 8.9865196e+00  -5.2061049e+00  7.61577  1.0767529e-05
 9.0251161e+00  -2.0916010e+00  8.00000  6.5665596e-06
 9.0637126e+00  -4.6488530e+00  7.74597  3.9655834e-06
 9.1023091e+00  -2.1557250e+01  6.32456  2.3715017e-06
 9.1409056e+00   9.5725209e+00  8.30662  1.4043869e-06
 9.1795021e+00   1.3358797e+00  7.87401  8.2356331e-07
 9.2180985e+00  -4.8320592e+00  7.54983  4.7824890e-07
 9.2566950e+00  -9.2213722e+00  7.07107  2.7501581e-07
 9.2952915e+00  -1.9366410e+01  6.16441  1.5660585e-07
 9.3338880e+00   6.6946582e+00  7.87401  8.8308983e-08
 9.3724845e+00   1.2045803e+01  8.30662  4.9311513e-08
 9.4110810e+00  -6.4121961e-01  7.54983  2.7267058e-08
 9.4496775e+00   8.8549637e+00  8.36660  1.4930513e-08
 9.4882740e+00  -3.2595402e+00  7.41620  8.0957604e-09
 9.5268705e+00   8.9007650e+00  8.00000  4.3469737e-09
 9.5654670e+00  -1.3938929e+01  6.85565  2.3113346e-09
 9.6040635e+00  -1.7702288e+01  6.48074  1.2169845e-09
 9.6426600e+00  -5.4198300e-01  7.48331  6.3453227e-10
 9.6812565e+00  -1.2976927e-01  7.48331  3.2761878e-10
