  63,  23,  23,  23,  19,  23,   1,   0
  64,  24,  24,  24,  19,  23,   1,   0
  65,  25,  25,  25,  20,  23,   1,   0
  66,  26,  26,  26,  20,  23,   1,   0
  67,  27,  27,  27,  20,  24,   1,   0
  68,  28,  28,  28,  21,  24,   1,   0
  69,  29,  29,  29,  21,  24,   1,   0
  70,  30,  30,  30,  22,  24,   1,   0
  71,  31,  31,  31,  22,  25,   1,   0
  72,  32,  32,  32,  22,  25,   2,   0
  73,  33,  33,  33,  23,  25,   2,   0
  74,  34,  34,  34,  23,  25,   2,   0
  75,  35,  35,  35,  23,  26,   2,   0
  76,  36,  36,  36,  24,  26,   2,   0
  77,  37,  37,  37,  24,  26,   2,   0
  78,  38,  38,  38,  24,  26,   2,   0
  79,  39,  39,  39,  25,  27,   2,   0
  80,  40,  40,  40,  25,  27,   2,   0
  81,  41,  41,  41,  25,  27,   2,   0
  82,  42,  42,  42,  26,  27,   2,   0
  83,  43,  43,  43,  26,  27,   2,   0
  84,  44,  44,  44,  26,  28,   2,   0
  85,  45,  45,  45,  26,  28,   2,   0
  86,  46,  46,  46,  27,  28,   2,   0
  87,  47,  47,  47,  27,  28,   2,   0
  88,  48,  48,  48,  27,  29,   3,   0
  89,  49,  49,  49,  28,  29,   3,   0
  90,  50,  50,  50,  28,  29,   3,   0
  91,  51,  51,  51,  28,  29,   3,   0
  92,  52,  52,  52,  28,  29,   3,   0
  93,  53,  53,  53,  29,  30,   3,   0
  94,  54,  54,  54,  29,  30,   3,   0
  95,  55,  55,  55,  29,  30,   3,   0
  96,  56,  56,  56,  30,  30,   3,   0
  97,  57,  57,  57,  30,  31,   3,   0
  98,  58,  58,  58,  30,  31,   3,   0
  99,  59,  59,  59,  30,  31,   3,   0
 100,  60,  60,  60,  31,  31,   3,   0
 101,  61,  61,  61,  31,  31,   3,   0
 102,  62,  62,  62,  31,  32,   3,   0
 103,  63,  63,  63,  31,  32,   3,   0
 104,  64,  64,  64,  32,  32,   4,   0
 105,  65,  65,  65,  32,  32,   4,   0
 106,  66,  66,  65,  32,  32,   4,   0
 107,  67,  67,  66,  32,  33,   4,   0
 108,  68,  68,  66,  33,  33,   4,   0
 109,  69,  69,  66,  33,  33,   4,   0
 110,  70,  70,  67,  33,  33,   4,   0
 111,  71,  71,  67,  33,  33,   4,   0
 112,  72,  72,  67,  34,  34,   4,   0
 113,  73,  73,  68,  34,  34,   4,   0
 114,  74,  74,  68,  34,  34,   4,   0
 115,  75,  75,  68,  34,  34,   4,   0
 116,  76,  76,  69,  35,  34,   4,   0
 117,  77,  77,  69,  35,  35,   4,   0
 118,  78,  78,  69,  35,  35,   4,   0
 119,  79,  79,  70,  35,  35,   4,   0
 120,  80,  80,  70,  35,  35,   5,   0
 121,  81,  81,  70,  36,  35,   5,   0
 122,  82,  82,  71,  36,  35,   5,   0
 123,  83,  83,  71,  36,  36,   5,   0
 124,  84,  84,  71,  36,  36,   5,   0
 125,  85,  85,  72,  37,  36,   5,   0
 126,  86,  86,  72,  37,  36,   5,   0
 127,  87,  87,  72,  37,  36,   5,   0
 128,  88,  88,  73,  37,  37,   5,   0
 129,  89,  89,  73,  37,  37,   5,   0
 130,  90,  90,  73,  38,  37,   5,   0
 131,  91,  91,  74,  38,  37,   5,   0
 132,  92,  92,  74,  38,  37,   5,   0
 133,  93,  93,  74,  38,  37,   5,   0
 134,  94,  94,  75,  38,  38,   5,   0
 135,  95,  95,  75,  39,  38,   5,   0
 136,  96,  96,  75,  39,  38,   6,   0
 137,  97,  97,  76,  39,  38,   6,   0
 138,  98,  98,  76,  39,  38,   6,   0
 139,  99,  99,  76,  39,  39,   6,   0
 140, 100, 100,  77,  40,  39,   6,   0
 141, 101, 101,  77,  40,  39,   6,   0
 142, 102, 102,  77,  40,  39,   6,   0
 143, 103, 103,  78,  40,  39,   6,   0
 144, 104, 104,  78,  40,  39,   6,   0
 145, 105, 105,  78,  41,  40,   6,   0
 146, 106, 106,  79,  41,  40,   6,   0
 147, 107, 107,  79,  41,  40,   6,   0
 148, 108, 108,  79,  41,  40,   6,   0
 149, 109, 109,  80,  41,  40,   6,   0
 150, 110, 110,  80,  42,  40,   6,   0
 151, 111, 111,  80,  42,  41,   7,   0
 152, 112, 112,  81,  42,  41,   7,   0
 153, 113, 113,  81,  42,  41,   7,   0
 154, 114, 114,  81,  42,  41,   7,   0
 155, 115, 115,  82,  43,  41,   7,   0
 156, 116, 116,  82,  43,  41,   7,   0
 157, 117, 117,  82,  43,  42,   7,   0
 158, 118, 118,  83,  43,  42,   7,   0
 159, 119, 119,  83,  43,  42,   7,   0
 160, 120, 120,  83,  44,  42,   7,   0
 161, 121, 121,  84,  44,  42,   7,   0
 162, 122, 122,  84,  44,  42,   7,   0
 163, 123, 123,  84,  44,  43,   7,   0
 164, 124, 124,  85,  44,  43,   7,   0
 165, 125, 125,  85,  44,  43,   7,   0
 166, 126, 126,  85,  45,  43,   7,   0
 167, 127, 127,  86,  45,  43,   8,   0
 168, 128, 128,  86,  45,  43,   8,   0
 169, 129, 129,  86,  45,  44,   8,   0
 170, 130, 130,  87,  45,  44,   8,   0
 171, 131, 131,  87,  46,  44,   8,   0
 172, 132, 132,  87,  46,  44,   8,   0
 173, 133, 133,  88,  46,  44,   8,   0
 174, 134, 134,  88,  46,  44,   8,   0
 175, 135, 135,  88,  46,  45,   8,   0
 176, 136, 136,  89,  46,  45,   8,   0
 177, 137, 137,  89,  47,  45,   8,   0
 178, 138, 138,  89,  47,  45,   8,   0
 179, 139, 139,  90,  47,  45,   8,   0
 180, 140, 140,  90,  47,  45,   8,   0
 181, 141, 141,  90,  47,  45,   8,   0
 182, 142, 142,  91,  47,  46,   8,   0
 183, 143, 143,  91,  48,  46,   9,   0
 184, 144, 144,  91,  48,  46,   9,   0
 185, 145, 145,  92,  48,  46,   9,   0
 186, 146, 146,  92,  48,  46,   9,   0
 187, 147, 147,  92,  48,  46,   9,   0
 188, 148, 148,  93,  48,  47,   9,   0
 189, 149, 149,  93,  49,  47,   9,   0
 190, 150, 150,  93,  49,  47,   9,   0
 191, 151, 151,  94,  49,  47,   9,   0
 192, 152, 152,  94,  49,  47,   9,   0
 193, 153, 153,  94,  49,  47,   9,   0
 194, 154, 154,  95,  49,  47,   9,   0
 195, 155, 155,  95,  50,  48,   9,   0
 196, 156, 155,  95,  50,  48,   9,   0
 197, 157, 155,  96,  50,  48,   9,   0
 198, 158, 156,  96,  50,  48,   9,   0
 199, 159, 156,  96,  50,  48,  10,   0
 200, 160, 156,  97,  50,  48,  10,   0
 201, 161, 156,  97,  51,  48,  10,   0
 202, 162, 156,  97,  51,  49,  10,   0
 203, 163, 157,  98,  51,  49,  10,   0
 204, 164, 157,  98,  51,  49,  10,   0
 205, 165, 157,  98,  51,  49,  10,   0
 206, 166, 157,  99,  51,  49,  10,   0
 207, 167, 157,  99,  51,  49,  10,   0
 208, 168, 158,  99,  52,  49,  10,   0
 209, 169, 158, 100,  52,  50,  10,   0
 210, 170, 158, 100,  52,  50,  10,   0
 211, 171, 158, 100,  52,  50,  10,   0
 212, 172, 158, 100,  52,  50,  10,   0
 213, 173, 158, 101,  52,  50,  10,   0
 214, 174, 159, 101,  53,  50,  10,   0
 215, 175, 159, 101,  53,  50,  11,   0
 216, 176, 159, 101,  53,  51,  11,   0
 217, 177, 159, 101,  53,  51,  11,   0
 218, 178, 159, 102,  53,  51,  11,   0
 219, 179, 160, 102,  53,  51,  11,   0
 220, 180, 160, 102,  53,  51,  11,   0
 221, 181, 160, 102,  54,  51,  11,   0
 222, 182, 160, 102,  54,  51,  11,   0
 223, 183, 160, 103,  54,  52,  11,   0
 224, 184, 160, 103,  54,  52,  11,   0
 225, 185, 161, 103,  54,  52,  11,   0
 226, 186, 161, 103,  54,  52,  11,   0
 227, 187, 161, 103,  54,  52,  11,   0
 228, 188, 161, 104,  55,  52,  11,   0
 229, 189, 161, 104,  55,  52,  11,   0
 230, 190, 161, 104,  55,  53,  11,   0
 231, 191, 161, 104,  55,  53,  12,   0
 232, 192, 162, 104,  55,  53,  12,   0
 233, 193, 162, 105,  55,  53,  12,   0
 234, 194, 162, 105,  55,  53,  12,   0
 235, 195, 162, 105,  56,  53,  12,   0
 236, 196, 162, 105,  56,  53,  12,   0
 237, 197, 162, 105,  56,  53,  12,   0
 238, 198, 163, 106,  56,  54,  12,   0
 239, 199, 163, 106,  56,  54,  12,   0
 240, 200, 163, 106,  56,  54,  12,   0
 241, 201, 163, 106,  56,  54,  12,   0
 242, 202, 163, 106,  57,  54,  12,   0
 243, 203, 163, 107,  57,  54,  12,   0
 244, 204, 164, 107,  57,  54,  12,   0
 245, 205, 164, 107,  57,  55,  12,   0
 246, 206, 164, 107,  57,  55,  13,   0
 247, 207, 164, 107,  57,  55,  13,   0
 248, 208, 164, 108,  57,  55,  13,   0
 249, 209, 164, 108,  58,  55,  13,   0
 250, 210, 164, 108,  58,  55,  13,   0
 251, 211, 165, 108,  58,  55,  13,   0
 252, 212, 165, 108,  58,  55,  13,   0
 253, 213, 165, 109,  58,  56,  13,   0
 254, 214, 165, 109,  58,  56,  13,   0
 255, 215, 165, 109,  58,  56,  13,   0
 256, 216, 165, 109,  59,  56,  13,   0
 257, 217, 165, 109,  59,  56,  13,   0
 258, 218, 166, 110,  59,  56,  13,   0
 259, 219, 166, 110,  59,  56,  13,   0
 260, 220, 166, 110,  59,  57,  13,   0
 261, 221, 166, 110,  59,  57,  13,   0
 262, 222, 166, 110,  59,  57,  14,   0
 263, 223, 166, 111,  60,  57,  14,   0
 264, 224, 166, 111,  60,  57,  14,   0
 265, 225, 167, 111,  60,  57,  14,   0
 266, 226, 167, 111,  60,  57,  14,   0
 267, 227, 167, 111,  60,  57,  14,   0
 268, 228, 167, 112,  60,  58,  14,   0
 269, 229, 167, 112,  60,  58,  14,   0
 270, 230, 167, 112,  60,  58,  14,   0
 271, 231, 167, 112,  61,  58,  14,   0
 272, 232, 167, 112,  61,  58,  14,   0
 273, 233, 168, 113,  61,  58,  14,   0
 274, 234, 168, 113,  61,  58,  14,   0
 275, 235, 168, 113,  61,  58,  14,   0
 276, 236, 168, 113,  61,  59,  14,   0
 277, 237, 168, 113,  61,  59,  14,   0
 278, 238, 168, 114,  62,  59,  15,   0
 279, 239, 168, 114,  62,  59,  15,   0
 280, 240, 169, 114,  62,  59,  15,   0
 281, 241, 169, 114,  62,  59,  15,   0
 282, 242, 169, 114,  62,  59,  15,   0
 283, 243, 169, 115,  62,  59,  15,   0
 284, 244, 169, 115,  62,  60,  15,   0
 285, 245, 169, 115,  62,  60,  15,   0
 286, 246, 169, 115,  63,  60,  15,   0
 287, 247, 169, 115,  63,  60,  15,   0
 288, 248, 170, 116,  63,  60,  15,   0
 289, 249, 170, 116,  63,  60,  15,   0
 290, 250, 170, 116,  63,  60,  15,   0
 291, 251, 170, 116,  63,  60,  15,   0
 292, 252, 170, 116,  63,  61,  15,   0
 293, 253, 170, 117,  63,  61,  15,   0
 294, 254, 170, 117,  64,  61,  16,   1
 295, 255, 170, 117,  64,  61,  16,   1
 296, 255, 170, 117,  64,  61,  16,   1
 297, 255, 171, 117,  64,  61,  16,   1
 298, 255, 171, 118,  64,  61,  16,   1
 299, 255, 171, 118,  64,  61,  16,   1
 300, 255, 171, 118,  64,  61,  16,   1
 301, 255, 171, 118,  64,  62,  16,   1
 302, 255, 171, 118,  65,  62,  16,   1
 303, 255, 171, 119,  65,  62,  16,   1
 304, 255, 171, 119,  65,  62,  16,   1
 305, 255, 172, 119,  65,  62,  16,   1
 306, 255, 172, 119,  65,  62,  16,   1
 307, 255, 172, 119,  65,  62,  16,   1
 308, 255, 172, 120,  65,  62,  16,   1
 309, 255, 172, 120,  65,  63,  16,   1
 310, 255, 172, 120,  66,  63,  17,   1
 311, 255, 172, 120,  66,  63,  17,   1
 312, 255, 172, 120,  66,  63,  17,   1
 313, 255, 172, 121,  66,  63,  17,   1
 314, 255, 173, 121,  66,  63,  17,   1
 315, 255, 173, 121,  66,  63,  17,   1
 316, 255, 173, 121,  66,  63,  17,   1
 317, 255, 173, 121,  66,  63,  17,   1
 318, 255, 173, 121,  67,  64,  17,   1
 319, 255, 173, 122,  67,  64,  17,   1
 320, 255, 173, 122,  67,  64,  17,   1
 321, 255, 173, 122,  67,  64,  17,   1
 322, 255, 173, 122,  67,  64,  17,   1
 323, 255, 174, 122,  67,  64,  17,   1
 324, 255, 174, 122,  67,  64,  17,   1
 325, 255, 174, 122,  67,  64,  17,   1
 326, 255, 174, 123,  67,  65,  18,   1
 327, 255, 174, 123,  68,  65,  18,   1
 328, 255, 174, 123,  68,  65,  18,   1
 329, 255, 174, 123,  68,  65,  18,   1
 330, 255, 174, 123,  68,  65,  18,   1
 331, 255, 174, 123,  68,  65,  18,   1
 332, 255, 175, 123,  68,  65,  18,   1
 333, 255, 175, 124,  68,  65,  18,   1
 334, 255, 175, 124,  68,  65,  18,   1
 335, 255, 175, 124,  69,  66,  18,   1
 336, 255, 175, 124,  69,  66,  18,   1
 337, 255, 175, 124,  69,  66,  18,   1
 338, 255, 175, 124,  69,  66,  18,   1
 339, 255, 175, 124,  69,  66,  18,   1
 340, 255, 175, 125,  69,  66,  18,   1
 341, 255, 175, 125,  69,  66,  18,   1
 342, 255, 176, 125,  69,  66,  19,   1
 343, 255, 176, 125,  69,  66,  19,   1
 344, 255, 176, 125,  70,  67,  19,   1
 345, 255, 176, 125,  70,  67,  19,   1
 346, 255, 176, 125,  70,  67,  19,   1
 347, 255, 176, 126,  70,  67,  19,   1
 348, 255, 176, 126,  70,  67,  19,   1
 349, 255, 176, 126,  70,  67,  19,   1
 350, 255, 176, 126,  70,  67,  19,   1
 351, 255, 176, 126,  70,  67,  19,   1
 352, 255, 177, 126,  71,  67,  19,   1
 353, 255, 177, 126,  71,  68,  19,   1
 354, 255, 177, 127,  71,  68,  19,   1
 355, 255, 177, 127,  71,  68,  19,   1
 356, 255, 177, 127,  71,  68,  19,   1
 357, 255, 177, 127,  71,  68,  20,   1
 358, 255, 177, 127,  71,  68,  20,   1
 359, 255, 177, 127,  71,  68,  20,   1
 360, 255, 177, 127,  71,  68,  20,   1
 361, 255, 177, 128,  72,  68,  20,   1
 362, 255, 178, 128,  72,  69,  20,   1
 363, 255, 178, 128,  72,  69,  20,   1
 364, 255, 178, 128,  72,  69,  20,   1
 365, 255, 178, 128,  72,  69,  20,   1
 366, 255, 178, 128,  72,  69,  20,   1
 367, 255, 178, 128,  72,  69,  20,   1
 368, 255, 178, 129,  72,  69,  20,   1
 369, 255, 178, 129,  72,  69,  20,   1
 370, 255, 178, 129,  73,  69,  20,   1
 371, 255, 178, 129,  73,  70,  20,   1
 372, 255, 178, 129,  73,  70,  20,   1
 373, 255, 179, 129,  73,  70,  21,   1
 374, 255, 179, 129,  73,  70,  21,   1
 375, 255, 179, 130,  73,  70,  21,   1
 376, 255, 179, 130,  73,  70,  21,   1
 377, 255, 179, 130,  73,  70,  21,   1
 378, 255, 179, 130,  73,  70,  21,   1
 379, 255, 179, 130,  74,  70,  21,   1
 380, 255, 179, 130,  74,  71,  21,   1
 381, 255, 179, 130,  74,  71,  21,   1
 382, 255, 179, 131,  74,  71,  21,   1
 383, 255, 179, 131,  74,  71,  21,   1
 384, 255, 180, 131,  74,  71,  21,   1
 385, 255, 180, 131,  74,  71,  21,   1
 386, 255, 180, 131,  74,  71,  21,   1
 387, 255, 180, 131,  74,  71,  21,   1
 388, 255, 180, 131,  74,  71,  21,   1
 389, 255, 180, 132,  75,  71,  22,   1
 390, 255, 180, 132,  75,  72,  22,   1
 391, 255, 180, 132,  75,  72,  22,   1
 392, 255, 180, 132,  75,  72,  22,   1
 393, 255, 180, 132,  75,  72,  22,   1
 394, 255, 180, 132,  75,  72,  22,   1
 395, 255, 181, 132,  75,  72,  22,   1
 396, 255, 181, 133,  75,  72,  22,   1
 397, 255, 181, 133,  75,  72,  22,   1
 398, 255, 181, 133,  76,  72,  22,   1
 399, 255, 181, 133,  76,  73,  22,   2
 400, 255, 181, 133,  76,  73,  22,   2
 401, 255, 181, 133,  76,  73,  22,   2
 402, 255, 181, 133,  76,  73,  22,   2
 403, 255, 181, 134,  76,  73,  22,   2
 404, 255, 181, 134,  76,  73,  22,   2
 405, 255, 181, 134,  76,  73,  23,   2
 406, 255, 181, 134,  76,  73,  23,   2
 407, 255, 182, 134,  77,  73,  23,   2
 408, 255, 182, 134,  77,  73,  23,   2
 409, 255, 182, 134,  77,  74,  23,   2
 410, 255, 182, 135,  77,  74,  23,   2
 411, 255, 182, 135,  77,  74,  23,   2
 412, 255, 182, 135,  77,  74,  23,   2
 413, 255, 182, 135,  77,  74,  23,   2
 414, 255, 182, 135,  77,  74,  23,   2
 415, 255, 182, 135,  77,  74,  23,   2
 416, 255, 182, 135,  77,  74,  23,   2
 417, 255, 182, 136,  78,  74,  23,   2
 418, 255, 182, 136,  78,  74,  23,   2
 419, 255, 183, 136,  78,  75,  23,   2
 420, 255, 183, 136,  78,  75,  23,   2
 421, 255, 183, 136,  78,  75,  24,   2
 422, 255, 183, 136,  78,  75,  24,   2
 423, 255, 183, 136,  78,  75,  24,   2
 424, 255, 183, 136,  78,  75,  24,   2
 425, 255, 183, 137,  78,  75,  24,   2
 426, 255, 183, 137,  78,  75,  24,   2
 427, 255, 183, 137,  79,  75,  24,   2
 428, 255, 183, 137,  79,  75,  24,   2
 429, 255, 183, 137,  79,  76,  24,   2
 430, 255, 183, 137,  79,  76,  24,   2
 431, 255, 183, 137,  79,  76,  24,   2
 432, 255, 184, 137,  79,  76,  24,   2
 433, 255, 184, 137,  79,  76,  24,   2
 434, 255, 184, 138,  79,  76,  24,   2
 435, 255, 184, 138,  79,  76,  24,   2
 436, 255, 184, 138,  79,  76,  24,   2
 437, 255, 184, 138,  80,  76,  25,   2
 438, 255, 184, 138,  80,  76,  25,   2
 439, 255, 184, 138,  80,  77,  25,   2
 440, 255, 184, 138,  80,  77,  25,   2
 441, 255, 184, 138,  80,  77,  25,   2
 442, 255, 184, 138,  80,  77,  25,   2
 443, 255, 184, 139,  80,  77,  25,   2
 444, 255, 184, 139,  80,  77,  25,   2
 445, 255, 185, 139,  80,  77,  25,   2
 446, 255, 185, 139,  80,  77,  25,   2
 447, 255, 185, 139,  81,  77,  25,   2
 448, 255, 185, 139,  81,  77,  25,   2
 449, 255, 185, 139,  81,  78,  25,   2
 450, 255, 185, 139,  81,  78,  25,   2
 451, 255, 185, 139,  81,  78,  25,   2
 452, 255, 185, 140,  81,  78,  26,   2
 453, 255, 185, 140,  81,  78,  26,   2
 454, 255, 185, 140,  81,  78,  26,   2
 455, 255, 185, 140,  81,  78,  26,   2
 456, 255, 185, 140,  81,  78,  26,   2
 457, 255, 185, 140,  82,  78,  26,   2
 458, 255, 186, 140,  82,  78,  26,   2
 459, 255, 186, 140,  82,  79,  26,   2
 460, 255, 186, 140,  82,  79,  26,   2
 461, 255, 186, 141,  82,  79,  26,   2
 462, 255, 186, 141,  82,  79,  26,   2
 463, 255, 186, 141,  82,  79,  26,   2
 464, 255, 186, 141,  82,  79,  26,   2
 465, 255, 186, 141,  82,  79,  26,   2
 466, 255, 186, 141,  82,  79,  26,   2
 467, 255, 186, 141,  83,  79,  26,   2
 468, 255, 186, 141,  83,  79,  27,   2
 469, 255, 186, 141,  83,  79,  27,   2
 470, 255, 186, 142,  83,  80,  27,   2
 471, 255, 186, 142,  83,  80,  27,   2
 472, 255, 187, 142,  83,  80,  27,   2
 473, 255, 187, 142,  83,  80,  27,   2
 474, 255, 187, 142,  83,  80,  27,   2
 475, 255, 187, 142,  83,  80,  27,   2
 476, 255, 187, 142,  83,  80,  27,   2
 477, 255, 187, 142,  84,  80,  27,   2
 478, 255, 187, 142,  84,  80,  27,   2
 479, 255, 187, 143,  84,  80,  27,   2
 480, 255, 187, 143,  84,  81,  27,   3
 481, 255, 187, 143,  84,  81,  27,   3
 482, 255, 187, 143,  84,  81,  27,   3
 483, 255, 187, 143,  84,  81,  27,   3
 484, 255, 187, 143,  84,  81,  28,   3
 485, 255, 187, 143,  84,  81,  28,   3
 486, 255, 188, 143,  84,  81,  28,   3
 487, 255, 188, 143,  84,  81,  28,   3
 488, 255, 188, 144,  85,  81,  28,   3
 489, 255, 188, 144,  85,  81,  28,   3
 490, 255, 188, 144,  85,  81,  28,   3
 491, 255, 188, 144,  85,  82,  28,   3
 492, 255, 188, 144,  85,  82,  28,   3
 493, 255, 188, 144,  85,  82,  28,   3
 494, 255, 188, 144,  85,  82,  28,   3
 495, 255, 188, 144,  85,  82,  28,   3
 496, 255, 188, 144,  85,  82,  28,   3
 497, 255, 188, 145,  85,  82,  28,   3
 498, 255, 188, 145,  86,  82,  28,   3
 499, 255, 188, 145,  86,  82,  28,   3
 500, 255, 188, 145,  86,  82,  29,   3
 501, 255, 189, 145,  86,  83,  29,   3
 502, 255, 189, 145,  86,  83,  29,   3
 503, 255, 189, 145,  86,  83,  29,   3
 504, 255, 189, 145,  86,  83,  29,   3
 505, 255, 189, 145,  86,  83,  29,   3
 506, 255, 189, 146,  86,  83,  29,   3
 507, 255, 189, 146,  86,  83,  29,   3
 508, 255, 189, 146,  86,  83,  29,   3
 509, 255, 189, 146,  87,  83,  29,   3
 510, 255, 189, 146,  87,  83,  29,   3
 511, 255, 189, 146,  87,  83,  29,   3
 512, 255, 189, 146,  87,  84,  29,   3
 513, 255, 189, 146,  87,  84,  29,   3
 514, 255, 189, 146,  87,  84,  29,   3
 515, 255, 189, 147,  87,  84,  29,   3
 516, 255, 190, 147,  87,  84,  30,   3
 517, 255, 190, 147,  87,  84,  30,   3
 518, 255, 190, 147,  87,  84,  30,   3
 519, 255, 190, 147,  87,  84,  30,   3
 520, 255, 190, 147,  88,  84,  30,   3
 521, 255, 190, 147,  88,  84,  30,   3
 522, 255, 190, 147,  88,  84,  30,   3
 523, 255, 190, 147,  88,  85,  30,   3
 524, 255, 190, 148,  88,  85,  30,   3
 525, 255, 190, 148,  88,  85,  30,   3
 526, 255, 190, 148,  88,  85,  30,   3
 527, 255, 190, 148,  88,  85,  30,   3
 528, 255, 190, 148,  88,  85,  30,   3
 529, 255, 190, 148,  88,  85,  30,   3
 530, 255, 190, 148,  88,  85,  30,   3
 531, 255, 190, 148,  89,  85,  30,   3
 532, 255, 191, 148,  89,  85,  31,   3
 533, 255, 191, 148,  89,  85,  31,   3
 534, 255, 191, 149,  89,  86,  31,   3
 535, 255, 191, 149,  89,  86,  31,   3
 536, 255, 191, 149,  89,  86,  31,   3
 537, 255, 191, 149,  89,  86,  31,   3
 538, 255, 191, 149,  89,  86,  31,   3
 539, 255, 191, 149,  89,  86,  31,   3
 540, 255, 191, 149,  89,  86,  31,   3
 541, 255, 191, 149,  89,  86,  31,   3
 542, 255, 191, 149,  90,  86,  31,   3
 543, 255, 191, 149,  90,  86,  31,   3
 544, 255, 191, 149,  90,  86,  31,   3
 545, 255, 191, 150,  90,  87,  31,   3
 546, 255, 191, 150,  90,  87,  31,   3
 547, 255, 191, 150,  90,  87,  32,   4
 548, 255, 192, 150,  90,  87,  32,   4
 549, 255, 192, 150,  90,  87,  32,   4
 550, 255, 192, 150,  90,  87,  32,   4
 551, 255, 192, 150,  90,  87,  32,   4
 552, 255, 192, 150,  90,  87,  32,   4
 553, 255, 192, 150,  91,  87,  32,   4
 554, 255, 192, 150,  91,  87,  32,   4
 555, 255, 192, 150,  91,  87,  32,   4
 556, 255, 192, 151,  91,  87,  32,   4
 557, 255, 192, 151,  91,  88,  32,   4
 558, 255, 192, 151,  91,  88,  32,   4
 559, 255, 192, 151,  91,  88,  32,   4
 560, 255, 192, 151,  91,  88,  32,   4
 561, 255, 192, 151,  91,  88,  32,   4
 562, 255, 192, 151,  91,  88,  32,   4
 563, 255, 192, 151,  91,  88,  33,   4
 564, 255, 192, 151,  92,  88,  33,   4
 565, 255, 193, 151,  92,  88,  33,   4
 566, 255, 193, 151,  92,  88,  33,   4
 567, 255, 193, 152,  92,  88,  33,   4
 568, 255, 193, 152,  92,  89,  33,   4
 569, 255, 193, 152,  92,  89,  33,   4
 570, 255, 193, 152,  92,  89,  33,   4
 571, 255, 193, 152,  92,  89,  33,   4
 572, 255, 193, 152,  92,  89,  33,   4
 573, 255, 193, 152,  92,  89,  33,   4
 574, 255, 193, 152,  92,  89,  33,   4
 575, 255, 193, 152,  92,  89,  33,   4
 576, 255, 193, 152,  93,  89,  33,   4
 577, 255, 193, 152,  93,  89,  33,   4
 578, 255, 193, 153,  93,  89,  33,   4
 579, 255, 193, 153,  93,  89,  34,   4
 580, 255, 193, 153,  93,  90,  34,   4
 581, 255, 193, 153,  93,  90,  34,   4
 582, 255, 194, 153,  93,  90,  34,   4
